ID,Name,Maths,Science,English,Total
S6348,James Guerrero,57,87,79,223
S6349,Thomas Clayton,88,92,81,261
S6350,Cheryl Pendleton,56,14,5,75
S6351,Thomas Jankowiak,52,5,69,126
S6352,Margie Taylor,45,15,66,126
S6353,Robert Marshall,10,30,6,46
S6354,Kristin Smith,66,84,0,150
S6355,Tracy Arrant,64,52,28,144
S6356,Mark Loughry,13,82,64,159
S6357,Sharon Velez,49,90,47,186
S6358,Lois Douglas,65,13,30,108
S6359,Shirley Held,24,86,85,195
S6360,Lona Roark,79,41,17,137
S6361,Evangelina Porter,99,23,100,222
S6362,Abel Ruiz,14,18,14,46
S6363,Nancy Pogue,95,65,44,204
S6364,Whitney Jackson,86,90,83,259
S6365,Ryan Hollis,93,60,16,169
S6366,Christopher Clark,67,20,80,167
S6367,Jamie Miller,68,81,92,241
S6368,Mark Whitehair,15,48,52,115
S6369,Alvin Brown,51,73,46,170
S6370,Carlos Spurlin,23,61,83,167
S6371,Emma James,52,97,81,230
S6372,Dustin Kazarian,57,62,17,136
S6373,Sandra Lane,66,52,85,203
S6374,Robert Niemi,94,88,82,264
S6375,Jose Chandler,57,24,23,104
S6376,Matthew Anderson,51,48,81,180
S6377,Karen English,4,26,53,83
S6378,Belinda Moss,65,22,63,150
S6379,Terrance Choe,3,85,37,125
S6380,Harry Johnson,17,63,95,175
S6381,Cristal Chadderton,41,0,52,93
S6382,Marvin Riley,22,8,55,85
S6383,Pam Bassett,26,20,90,136
S6384,Hershel Devoe,17,54,66,137
S6385,Millie Borrelli,90,97,50,237
S6386,Wendy Hurse,77,50,45,172
S6387,Christine Anderson,7,99,1,107
S6388,Laura Kirk,52,58,84,194
S6389,Teresa Leighton,79,71,8,158
S6390,Arlene Campbell,33,61,33,127
S6391,Todd Jones,40,38,89,167
S6392,Wm Flinn,84,39,28,151
S6393,Alan Zebell,80,74,46,200
S6394,William Ladner,22,17,20,59
S6395,Connie Cowart,37,6,12,55
S6396,Sarah Lasky,69,37,47,153
S6397,Jacob Phillips,56,31,35,122
S6398,Carolina Orange,44,56,73,173
S6399,Charlene Townsley,22,21,34,77
S6400,Robert Hrabovsky,70,66,55,191
S6401,Charlotte Lindsay,82,8,92,182
S6402,Tanya Mccall,97,81,57,235
S6403,Mae Burns,47,34,1,82
S6404,Sam Jones,76,73,86,235
S6405,Barbara Oneil,68,59,85,212
S6406,Suzanne Sangi,22,28,44,94
S6407,Charles Crane,39,75,84,198
S6408,Carolyn Lewis,62,92,29,183
S6409,Denise Houser,96,48,0,144
S6410,Paul Church,74,91,92,257
S6411,Steven Chessman,13,68,85,166
S6412,Richard Lara,3,66,71,140
S6413,Teresa Boyd,53,98,25,176
S6414,Susan Daugherty,40,87,7,134
S6415,Carlo King,94,17,79,190
S6416,Alfred Dayton,72,25,60,157
S6417,Timmy Young,15,4,50,69
S6418,Guadalupe Mclain,14,64,19,97
S6419,Kenneth Ceja,96,36,30,162
S6420,Dana Montgomery,67,61,8,136
S6421,Chris Millard,7,18,34,59
S6422,Joshua Strother,72,29,71,172
S6423,Hope Ogle,52,28,69,149
S6424,Alberto Wang,25,41,29,95
S6425,Francisco Groth,21,58,77,156
S6426,Daniel Banks,2,45,13,60
S6427,Melvin Strahan,58,59,83,200
S6428,Steven Garcia,70,26,80,176
S6429,Kyle Elliott,7,95,88,190
S6430,Helena Bowie,12,51,98,161
S6431,James Leyva,77,80,24,181
S6432,Archie Hare,60,97,26,183
S6433,Eugene Downey,21,39,69,129
S6434,Katelyn Field,14,94,92,200
S6435,John Harrison,63,81,57,201
S6436,Jennifer Sanders,9,0,30,39
S6437,Jayne Barber,60,81,47,188
S6438,Linda Luna,85,27,98,210
S6439,James Oshea,52,10,7,69
S6440,Penny Smith,11,67,28,106
S6441,Joan Mason,71,38,37,146
S6442,Willie Bush,96,24,33,153
S6443,Ralph Carter,92,83,83,258
S6444,Eugene Clemmer,32,36,79,147
S6445,Jasper Martin,94,31,25,150
S6446,Aaron Smith,65,39,63,167
S6447,Nancy Neal,59,90,59,208
S6448,Matthew Prince,83,79,31,193
S6449,Rufus Janosek,14,19,41,74
S6450,Lori Macias,67,94,25,186
S6451,Edward Mcgee,12,9,72,93
S6452,Jay Burnette,74,58,55,187
S6453,Agnes Mckee,5,43,7,55
S6454,Joseph Dickinson,97,20,93,210
S6455,Steven Kong,46,24,92,162
S6456,Maureen Bruckner,20,54,40,114
S6457,Eddie Phillips,93,57,34,184
S6458,Michelle Johnson,59,31,92,182
S6459,Mary Williams,50,77,90,217
S6460,Maria Rowles,94,57,38,189
S6461,Kristen Russell,100,5,18,123
S6462,Gladys Reid,21,32,91,144
S6463,Peter Robinson,32,49,71,152
S6464,Imogene Smith,59,42,14,115
S6465,Marisa Caylor,67,89,99,255
S6466,Don Campa,42,88,12,142
S6467,Elvira Reed,55,15,54,124
S6468,Samuel Johnson,75,26,32,133
S6469,Sally Barba,96,94,39,229
S6470,David Eaves,57,6,65,128
S6471,Michael Reynolds,8,2,54,64
S6472,Angela Richard,43,53,36,132
S6473,Joshua Laurence,47,73,39,159
S6474,Nicky Heister,4,84,41,129
S6475,Albert Bateman,62,37,93,192
S6476,David Shafer,52,91,75,218
S6477,Harvey Tessier,54,65,42,161
S6478,William Andersen,54,85,39,178
S6479,Joe Stout,31,78,99,208
S6480,Roger Holmes,25,60,84,169
S6481,Maureen Finch,51,62,14,127
S6482,Arthur Kitchen,9,76,94,179
S6483,Trevor Thompson,39,84,39,162
S6484,Lois Everson,42,42,46,130
S6485,Terry Zabel,91,28,8,127
S6486,Samuel Wheeler,77,48,96,221
S6487,David Perkins,63,46,87,196
S6488,Victor Brown,16,66,7,89
S6489,Thomas Forde,85,37,66,188
S6490,Joseph Judd,17,42,76,135
S6491,Leonard Paxman,5,72,4,81
S6492,Vanessa Dunseith,52,77,33,162
S6493,Mary Fridman,91,90,59,240
S6494,Dominique Cote,81,55,78,214
S6495,Albert Jamison,44,27,73,144
S6496,Jean Hawkins,51,75,19,145
S6497,Kathy Pope,72,77,15,164
S6498,Howard Garvin,5,79,31,115
S6499,Ian Dowdy,87,24,29,140
S6500,Robert Dillard,73,85,17,175
S6501,Ella Coffey,63,35,2,100
S6502,Nathan Dunleavy,77,70,20,167
S6503,Roger Sisneros,22,80,98,200
S6504,Johnnie Mcquirk,12,24,94,130
S6505,Stephen Blanks,76,2,82,160
S6506,Marlene Castillo,37,2,63,102
S6507,Lynn Ingram,3,34,99,136
S6508,Leonard Hill,60,15,75,150
S6509,Marlene Helder,88,16,11,115
S6510,Kevin Bradley,48,39,1,88
S6511,Dominick Simons,91,85,57,233
S6512,Franklin Turner,56,77,4,137
S6513,Virginia Tuttle,81,23,4,108
S6514,Jonathan Long,41,61,44,146
S6515,Ann Benavides,40,65,63,168
S6516,Jack Colon,69,84,61,214
S6517,Shirley Lopez,44,46,13,103
S6518,Juanita Brown,64,68,38,170
S6519,Adam Epstein,47,73,37,157
S6520,James Gunter,76,63,41,180
S6521,Joseph Heidrick,15,4,70,89
S6522,Miriam Ortiz,85,58,17,160
S6523,John Vanhuss,23,69,95,187
S6524,Stacey Randle,17,100,27,144
S6525,Elaine Slayton,91,71,43,205
S6526,Michael Berryhill,42,34,35,111
S6527,Masako Colindres,64,89,80,233
S6528,Cecily Kaufman,89,28,78,195
S6529,Frank Avery,83,49,2,134
S6530,Kathleen Collins,87,36,1,124
S6531,Autumn Norris,38,88,78,204
S6532,Carol Stafford,82,88,40,210
S6533,Norbert Dobson,86,39,60,185
S6534,Steve Harris,19,19,41,79
S6535,George Cornell,23,42,89,154
S6536,Sean Surrett,51,53,57,161
S6537,Robert Wise,92,74,37,203
S6538,Lisa Rossi,31,33,45,109
S6539,Michael Raso,64,51,84,199
S6540,Christopher Martinez,70,97,75,242
S6541,Beverly Matlock,40,5,60,105
S6542,Raymond Anderson,99,29,36,164
S6543,Patricia Gonzales,11,79,23,113
S6544,Scott Martinez,11,33,45,89
S6545,Paul Sammons,64,29,95,188
S6546,Gary Juan,83,91,85,259
S6547,Roger Washington,98,41,93,232
S6548,Gregory Mance,8,77,24,109
S6549,Hung Delgadillo,63,46,65,174
S6550,Joseph Morgan,70,46,29,145
S6551,Elizabeth Stephen,24,5,52,81
S6552,Kathleen Watley,13,98,10,121
S6553,Rebecca Jeffery,82,4,51,137
S6554,Howard Ali,36,45,68,149
S6555,Ella Campbell,66,50,67,183
S6556,Amy Choi,0,20,67,87
S6557,Terrance Buffey,90,61,56,207
S6558,Scott Bowen,80,36,80,196
S6559,Hubert New,13,27,7,47
S6560,Alexander Thoburn,9,37,38,84
S6561,Jodi Acker,81,46,78,205
S6562,Tara Coe,8,44,73,125
S6563,Megan May,50,81,19,150
S6564,William Tsang,18,55,90,163
S6565,Nenita Keith,8,95,5,108
S6566,Carmen Anthony,98,49,59,206
S6567,Jed Seamans,100,91,35,226
S6568,Louise Walker,66,21,13,100
S6569,James Brady,36,68,29,133
S6570,Barbara Hawkins,82,75,67,224
S6571,Walter Wiese,70,84,98,252
S6572,Sylvia Goud,89,84,34,207
S6573,Gary Kiely,67,68,71,206
S6574,Gordon Leider,66,39,95,200
S6575,Thomas Reynolds,84,82,68,234
S6576,Carole Murray,86,50,37,173
S6577,Aaron Littlewood,94,44,49,187
S6578,David Degasperis,9,18,16,43
S6579,Patty Faulk,85,52,64,201
S6580,Mary Bagg,31,46,6,83
S6581,Ana Rabideau,48,56,45,149
S6582,Miriam Davis,48,30,9,87
S6583,Joyce Hayes,23,3,72,98
S6584,Gladys Mckinney,75,73,62,210
S6585,Helen Kamai,6,89,84,179
S6586,William Harpster,82,44,31,157
S6587,Jessie Messier,91,23,11,125
S6588,Julie Guillette,83,9,97,189
S6589,Kenneth Carrillo,22,29,73,124
S6590,William Goldstein,11,70,49,130
S6591,Shawn Rivira,91,29,7,127
S6592,Alex Howard,24,79,97,200
S6593,John Gary,90,99,3,192
S6594,Maryjane Batte,79,17,41,137
S6595,Jenny Kelly,33,71,44,148
S6596,Fredric Hamilton,37,58,53,148
S6597,Effie Keys,67,84,77,228
S6598,Aaron Vargas,31,12,22,65
S6599,Larry Flores,46,58,14,118
S6600,Al Bibee,9,22,89,120
S6601,Marcia Carlson,78,99,62,239
S6602,Kenny Silva,48,20,94,162
S6603,David Thompson,25,7,64,96
S6604,Thomas Rhoades,2,3,6,11
S6605,Thomas Anderson,78,20,84,182
S6606,Vernon Burton,51,81,80,212
S6607,Donald Thompson,19,72,5,96
S6608,Adam Surgeon,10,80,81,171
S6609,Florence Rodriguez,60,21,79,160
S6610,Lula Espino,49,25,58,132
S6611,Derek Coe,15,60,15,90
S6612,Patrick Collins,45,13,15,73
S6613,Deedra Wade,17,54,65,136
S6614,Sandra Schuman,60,33,39,132
S6615,Anita Roundtree,68,43,19,130
S6616,Eric Stagg,38,82,87,207
S6617,Celeste Youngman,32,8,29,69
S6618,Betty Jefferson,67,78,88,233
S6619,Beulah Armbruster,90,27,85,202
S6620,Deann Edison,73,25,92,190
S6621,Richard Patrick,26,7,9,42
S6622,Ronald Hill,47,40,21,108
S6623,Daniel Rameau,69,53,66,188
S6624,Colleen Richardson,99,31,39,169
S6625,Anna Bixby,10,31,4,45
S6626,Alvin Herrera,44,83,8,135
S6627,Agnes Fullerton,20,71,1,92
S6628,Lucille Sanchez,48,17,13,78
S6629,James Goodson,1,10,30,41
S6630,Margie Doe,69,46,48,163
S6631,Rodney Brickman,84,6,90,180
S6632,Tonya Bramble,94,80,56,230
S6633,Nathan Ward,73,40,40,153
S6634,Paula Baeza,84,61,11,156
S6635,Albert Mcintosh,19,32,7,58
S6636,Sharyn Davis,96,70,81,247
S6637,Billy Hatfield,30,85,83,198
S6638,Diane Schneider,52,37,67,156
S6639,Mary Key,45,29,43,117
S6640,Felipe Tate,85,1,29,115
S6641,Darla Rodriguez,27,2,60,89
S6642,John Hobart,50,78,50,178
S6643,Rhonda Miller,8,57,64,129
S6644,Rose Simmons,97,56,84,237
S6645,Christine York,32,1,41,74
S6646,Mary Synder,74,91,81,246
S6647,William Akridge,3,34,6,43
S6648,Christopher Heard,65,98,43,206
S6649,Ralph Lowry,79,51,54,184
S6650,Peggy Burgess,82,64,13,159
S6651,Helen Smith,48,12,12,72
S6652,Melanie Talbot,86,92,58,236
S6653,Viva Jeffrey,33,63,6,102
S6654,Rafael Lauritsen,98,59,30,187
S6655,Alexis Thurlow,64,83,6,153
S6656,Joyce Peterson,92,59,28,179
S6657,Ryan Cull,85,98,65,248
S6658,Christopher Wood,56,8,23,87
S6659,William Macias,86,19,65,170
S6660,Joanne Jones,11,7,61,79
S6661,Philip Swank,19,96,17,132
S6662,Michael Griswell,31,68,29,128
S6663,Peter Hernandez,24,25,15,64
S6664,Dale Copeland,81,98,1,180
S6665,Jo Milton,26,67,21,114
S6666,James Armstrong,53,40,45,138
S6667,Sylvia Fox,13,77,1,91
S6668,Robert Eckhard,14,76,83,173
S6669,Steven Redding,79,11,73,163
S6670,Melba Amann,44,73,76,193
S6671,Casey Perry,23,67,35,125
S6672,Mary Kridler,96,98,48,242
S6673,Billy Bell,38,37,80,155
S6674,Mary Ashley,37,20,58,115
S6675,Timothy Amodeo,35,58,36,129
S6676,Ezequiel Aguas,92,3,22,117
S6677,Peggy Martinez,87,13,93,193
S6678,Dorothy Higa,92,42,67,201
S6679,Ernestine Burnett,53,89,50,192
S6680,Stephen Wittner,49,71,100,220
S6681,Ernest Cain,66,14,77,157
S6682,Hazel Matias,17,67,14,98
S6683,Sandra Foster,70,0,48,118
S6684,Cecilia Vachon,81,74,96,251
S6685,Victor Vanaria,76,83,30,189
S6686,Mark Oberg,49,91,53,193
S6687,Susan Serrano,48,87,69,204
S6688,Arthur Lee,89,6,62,157
S6689,Richard Klocke,96,61,3,160
S6690,David Legore,89,30,83,202
S6691,Sandee Poland,84,34,93,211
S6692,Amy Miller,5,43,86,134
S6693,Maryann Hollis,10,93,45,148
S6694,Nettie Baker,51,8,74,133
S6695,Justin Nealy,87,91,27,205
S6696,Laverne Vaughn,74,79,34,187
S6697,Luciano Smith,41,79,38,158
S6698,Erma Vondielingen,55,5,90,150
S6699,Allan Green,49,9,8,66
S6700,Kristie Brown,97,0,40,137
S6701,William Creekmore,41,88,74,203
S6702,Donna Carney,89,7,92,188
S6703,Helen Greer,84,99,43,226
S6704,Christina Creekmur,74,8,11,93
S6705,Jorge Schulman,43,26,51,120
S6706,Ronald Nichols,81,79,74,234
S6707,Ruth Ly,30,46,45,121
S6708,Ryan Menendez,75,60,14,149
S6709,Kathleen Fitzgerald,60,21,93,174
S6710,Todd Mccarroll,90,12,19,121
S6711,Deborah Schleicher,13,97,70,180
S6712,Laurie Monger,94,5,5,104
S6713,Edna Casas,53,13,10,76
S6714,Tim Mcbride,1,15,95,111
S6715,Tracy Cole,12,94,40,146
S6716,Bess Beck,53,11,3,67
S6717,Ramona Lucas,5,12,13,30
S6718,Nicole Young,20,33,99,152
S6719,Manuel Mitchell,55,98,40,193
S6720,Reginald Brainard,83,1,79,163
S6721,Carlos Jarvis,10,3,80,93
S6722,Lester Newman,74,67,56,197
S6723,Manuel Hottinger,69,82,23,174
S6724,Graciela Wells,85,84,10,179
S6725,Margaret Torres,27,25,48,100
S6726,Albert Richardson,73,39,37,149
S6727,Amanda Shores,44,88,4,136
S6728,Gary Maraldo,5,90,20,115
S6729,Joe Vasquez,51,34,39,124
S6730,Laurie Patterson,46,16,28,90
S6731,Marquerite Mulford,27,40,16,83
S6732,Clifford Hagge,97,3,13,113
S6733,Christa Luce,19,80,40,139
S6734,James Wilkin,56,17,5,78
S6735,Brenda Lake,6,36,17,59
S6736,Beverly Westra,7,57,22,86
S6737,Troy Mcmillin,16,88,84,188
S6738,Daniel Price,31,81,13,125
S6739,Roy Kenney,97,78,39,214
S6740,Brandon Woodbury,60,12,42,114
S6741,Robert Heagney,29,41,75,145
S6742,Tiffany Devane,29,44,52,125
S6743,Amanda Hobson,52,75,47,174
S6744,Kelli Mcneely,27,9,83,119
S6745,Michael Collins,86,85,96,267
S6746,Douglas Vazquez,14,8,71,93
S6747,Charlene Hardin,14,44,86,144
S6748,Margaret Gourd,85,96,93,274
S6749,Dana Thompson,29,38,82,149
S6750,Jack Jones,75,78,54,207
S6751,Christina Irving,48,69,0,117
S6752,Michael Cordoua,20,95,28,143
S6753,Wade Meyer,82,14,98,194
S6754,Robin Storms,89,43,90,222
S6755,Elton Sierra,44,22,70,136
S6756,Joanne Svec,66,86,26,178
S6757,Tarsha Lutz,0,17,38,55
S6758,Laura Smith,16,16,62,94
S6759,Lilly Luttrell,49,43,4,96
S6760,Brian Sheroan,32,29,7,68
S6761,Henry Hassinger,26,2,99,127
S6762,Roy Sexton,72,51,32,155
S6763,James Artman,75,53,21,149
S6764,Laura Lemons,51,7,34,92
S6765,Christian Lejeune,84,68,89,241
S6766,Ralph Washington,48,27,64,139
S6767,Alejandro Hayes,69,59,92,220
S6768,Sharon Melody,71,21,41,133
S6769,Betty Nelson,96,43,42,181
S6770,Hazel Ikeda,17,17,49,83
S6771,Mitchell Posey,63,32,46,141
S6772,Myrna Gheen,45,7,20,72
S6773,Max Lang,77,49,77,203
S6774,Iris Prioleau,34,55,78,167
S6775,Susan Williams,68,49,15,132
S6776,Cynthia Geren,8,34,26,68
S6777,Josephine Hobbs,53,7,58,118
S6778,Jeremy Fortier,24,26,4,54
S6779,Tammy Romito,0,19,2,21
S6780,Charlie Cower,44,8,81,133
S6781,Melissa Orr,82,59,68,209
S6782,Issac Sprinkle,75,50,89,214
S6783,Theresa Pastore,82,12,95,189
S6784,Irving James,25,22,77,124
S6785,Donna Hanson,78,35,31,144
S6786,Ralph Simpkins,15,93,92,200
S6787,Thanh Jones,88,89,50,227
S6788,Peter Segura,31,24,75,130
S6789,Stan Farris,100,27,73,200
S6790,Steven Salmon,59,30,78,167
S6791,Eddy Herbert,97,3,56,156
S6792,Matthew Gates,47,43,3,93
S6793,Travis Landsman,82,76,75,233
S6794,Dorothy Mccarty,31,23,51,105
S6795,James Watkins,43,71,76,190
S6796,Mable Gailey,33,34,44,111
S6797,Marion Velez,86,85,77,248
S6798,Rocio Nguy,0,71,50,121
S6799,Marie Savitch,82,94,25,201
S6800,Ida Thomas,63,76,8,147
S6801,Juan Rose,86,100,46,232
S6802,Luis Nielsen,65,25,74,164
S6803,Johnny Gates,54,55,88,197
S6804,Christopher Creveling,36,28,54,118
S6805,Michael Connelly,19,1,31,51
S6806,Lynne Freitas,6,39,69,114
S6807,Lucy Keith,60,53,69,182
S6808,Billy Norman,49,82,73,204
S6809,Cecilia Magallan,35,62,22,119
S6810,Michael Bly,10,87,41,138
S6811,Cheryl Whitmore,67,18,97,182
S6812,Graciela Abraham,31,88,85,204
S6813,David Gross,72,83,3,158
S6814,Erin Simonelli,71,76,93,240
S6815,James Ragland,69,95,11,175
S6816,Fred Howell,60,100,35,195
S6817,Geraldine Calhoun,61,51,52,164
S6818,Laura Davis,0,30,99,129
S6819,Renee Clark,64,64,77,205
S6820,Ella Sigler,88,51,39,178
S6821,Michele Saylor,57,14,74,145
S6822,Donna Ramirez,87,54,73,214
S6823,Jeannie Somers,78,92,23,193
S6824,Jeffery Saucier,83,86,15,184
S6825,Lesley Haskins,93,61,98,252
S6826,Alberto Brice,14,65,12,91
S6827,Donald Partee,84,59,41,184
S6828,Donald Wade,43,99,66,208
S6829,Denise Khachatoorian,22,94,83,199
S6830,Leslie Welch,72,87,44,203
S6831,Ronald Rios,52,44,24,120
S6832,Fern Riveron,27,90,18,135
S6833,Donna Davis,55,99,10,164
S6834,Clifford Carter,12,76,91,179
S6835,Courtney Wade,8,2,27,37
S6836,Dale Evans,0,93,47,140
S6837,John Stocker,39,21,70,130
S6838,John Carpenter,0,66,68,134
S6839,William Wilson,2,57,14,73
S6840,Randolph Walter,98,91,24,213
S6841,Jayne Lane,4,26,48,78
S6842,Gerald Padel,47,82,7,136
S6843,Lori Stout,89,46,60,195
S6844,Pearl Romero,31,74,19,124
S6845,Alexander Miles,99,84,2,185
S6846,Sara Masterson,94,46,68,208
S6847,Manuel Silago,78,17,48,143
S6848,Wesley Aycock,97,78,20,195
S6849,Gary Schmidtke,20,74,29,123
S6850,Mabel Janis,79,42,45,166
S6851,Randy Riley,75,89,34,198
S6852,Sherry Hudson,40,39,62,141
S6853,Alice Davis,79,91,11,181
S6854,Patrick Craig,24,1,71,96
S6855,David Payton,13,23,63,99
S6856,Sara Edge,33,88,96,217
S6857,Raymond Mulchrone,10,40,13,63
S6858,Dora Overstreet,80,86,76,242
S6859,Anna Gutierrez,10,61,35,106
S6860,Jared Moore,100,15,15,130
S6861,Francisco Brock,26,13,62,101
S6862,Joe Smith,52,65,77,194
S6863,Lillie Wilson,60,57,71,188
S6864,Margaret Taylor,0,94,62,156
S6865,Marcia Goodson,50,50,64,164
S6866,Constance Gunter,100,23,43,166
S6867,Sandra Cordier,18,33,39,90
S6868,Cary Lucas,77,58,58,193
S6869,Charles Ocasio,22,35,55,112
S6870,Ivy Maretti,67,49,88,204
S6871,Patrick Palumbo,88,76,45,209
S6872,Peter Tony,18,47,81,146
S6873,Linda Wilson,58,46,28,132
S6874,Ava Williams,29,5,96,130
S6875,Graham Durden,2,51,89,142
S6876,Alta Lopez,21,83,61,165
S6877,Clifford Meade,12,39,2,53
S6878,Doris Orio,36,56,22,114
S6879,Carl Holden,42,17,19,78
S6880,Kelly Wertheim,0,79,14,93
S6881,Derrick Cohen,35,16,97,148
S6882,Nicole Books,89,89,46,224
S6883,Zella Gionet,50,46,89,185
S6884,Melanie Willis,45,1,92,138
S6885,Michaela Schoettmer,56,21,92,169
S6886,Antonio Shoop,47,52,98,197
S6887,Richard Boykin,28,7,48,83
S6888,Stephanie Foster,62,20,5,87
S6889,Agnes Torres,42,43,58,143
S6890,Monique Franklin,15,39,9,63
S6891,Annie Perry,45,61,31,137
S6892,Donna Russ,16,55,57,128
S6893,Rose Jacques,84,87,15,186
S6894,Doug Mondragon,36,78,82,196
S6895,Francisco Lynch,49,90,75,214
S6896,Ann Sloan,53,92,95,240
S6897,William Standley,95,19,99,213
S6898,Nancy Harlin,46,8,91,145
S6899,Ashley Medeiros,66,26,66,158
S6900,Obdulia Soderlund,58,49,66,173
S6901,Ivory Buskirk,89,72,34,195
S6902,Julia Mcintosh,98,73,68,239
S6903,Carl Welker,42,43,20,105
S6904,Johnathan Garcia,27,9,52,88
S6905,Carol Ross,28,36,23,87
S6906,John Ellinger,39,98,85,222
S6907,Charles Poole,5,75,2,82
S6908,Tracy Burke,85,65,17,167
S6909,Ethel Pence,41,31,81,153
S6910,Francisca Perry,22,33,60,115
S6911,Dorothy Council,80,46,21,147
S6912,Stephen Kinsey,88,14,47,149
S6913,Guadalupe Marcella,78,69,41,188
S6914,Alvin Arnold,18,94,38,150
S6915,Bennie Quezada,10,21,38,69
S6916,Timothy Mccleary,99,63,2,164
S6917,Alvaro Lofton,83,42,34,159
S6918,Deborah Melton,79,20,45,144
S6919,Thomas Williams,4,33,42,79
S6920,Diane Curcio,44,2,30,76
S6921,Christian Baldwin,47,3,50,100
S6922,Kelli Mills,56,64,28,148
S6923,Brenda Cheng,51,24,58,133
S6924,Martha Cerda,95,15,78,188
S6925,Grace Gray,77,73,96,246
S6926,Brenda Caston,27,66,56,149
S6927,Geneva Stewart,99,25,80,204
S6928,Alberto Madden,89,32,42,163
S6929,William Thompson,72,60,16,148
S6930,Gina Clark,81,24,67,172
S6931,Marian Douglas,94,53,35,182
S6932,William Proctor,71,30,4,105
S6933,Monika Ford,69,46,74,189
S6934,Michael Whyms,74,40,93,207
S6935,Casey Damiano,30,18,99,147
S6936,Penny Killeen,67,46,2,115
S6937,Samantha Sanford,53,7,41,101
S6938,Margie Nowakowski,82,73,11,166
S6939,Michael Nieves,6,87,67,160
S6940,Jackie Licudine,61,88,34,183
S6941,Thomas Shaw,96,15,24,135
S6942,Manuel Wall,16,47,96,159
S6943,Michael Wallace,22,100,82,204
S6944,Marcia Schneider,84,1,98,183
S6945,Steven Anderson,34,74,84,192
S6946,Jon Acosta,3,30,86,119
S6947,Joel Rodriguez,44,61,13,118
S6948,Stephen Clark,87,14,52,153
S6949,Billy Choe,36,95,47,178
S6950,Marjorie Gordon,87,23,0,110
S6951,Ronald Rucker,92,67,83,242
S6952,James Scribner,64,99,59,222
S6953,Neil Diaz,67,8,1,76
S6954,Pat Vlashi,42,73,27,142
S6955,Linda Bottom,30,44,22,96
S6956,Joyce Thompson,66,65,68,199
S6957,Richard Wood,10,81,31,122
S6958,Gerardo Tambe,95,39,22,156
S6959,Dee Itson,37,11,61,109
S6960,Martin Lampl,7,45,60,112
S6961,Russell Jordan,98,39,10,147
S6962,Robert Tinley,90,11,1,102
S6963,Lynda Nichols,6,89,50,145
S6964,Christopher Saul,43,82,75,200
S6965,Donald Miller,56,17,37,110
S6966,Jeffrey Toribio,99,63,90,252
S6967,Johnny Barton,13,17,31,61
S6968,Lacy Snoddy,87,68,90,245
S6969,Carlos Elfrink,63,11,3,77
S6970,Tom Stillings,100,60,51,211
S6971,Lloyd Cooley,72,40,82,194
S6972,Jay Turner,55,36,86,177
S6973,Shawn Ericsson,77,67,86,230
S6974,Cathy Whitehead,93,73,66,232
S6975,Jerry Sipper,20,63,33,116
S6976,Eric Kelly,94,75,28,197
S6977,Robert Hanchett,67,60,95,222
S6978,Lisa Mcmillan,61,88,41,190
S6979,Michael Blackaby,77,11,74,162
S6980,Tracy Smith,47,49,29,125
S6981,Manuel Spalding,71,37,10,118
S6982,Jason Pawloski,57,4,66,127
S6983,Robert Smith,64,48,46,158
S6984,Dorothy Josey,4,8,20,32
S6985,Arthur Herring,16,36,31,83
S6986,Rudolph Lenard,71,46,63,180
S6987,Joseph Mooney,75,60,3,138
S6988,Patricia Dacus,65,19,31,115
S6989,Timothy Balder,32,40,6,78
S6990,Earl Churchwell,71,52,3,126
S6991,Clarence Zatorski,36,23,32,91
S6992,Lewis Doll,81,85,4,170
S6993,David Shore,3,14,66,83
S6994,Oscar Bishop,78,74,69,221
S6995,Mary Spaulding,8,2,48,58
S6996,Edward Overton,60,74,53,187
S6997,Kristine Escobar,73,7,87,167
S6998,Charlie Ortega,75,0,47,122
S6999,Wanda Santos,15,58,71,144
S7000,Susan Tran,36,49,44,129
S7001,Mildred Butler,27,33,22,82
S7002,Stephanie Sato,73,97,98,268
S7003,Nila Kelly,15,63,3,81
S7004,Mary Torres,59,57,16,132
S7005,Pamela Spears,78,92,1,171
S7006,Kenneth Alexander,36,100,92,228
S7007,Phyllis Oneal,93,89,0,182
S7008,Andrea Picou,95,100,54,249
S7009,Shirley Brady,40,2,90,132
S7010,Dana Scott,16,96,66,178
S7011,Nancy Burcham,36,26,84,146
S7012,John Gonzalez,18,56,41,115
S7013,Bonnie Garner,95,76,18,189
S7014,David Reynolds,26,12,5,43
S7015,Miranda Wray,15,37,19,71
S7016,Frank Carey,98,61,92,251
S7017,Fred Mcenaney,100,39,91,230
S7018,Kenneth Harrison,19,58,86,163
S7019,Thomas Weatherspoon,71,24,92,187
S7020,Teresa Warren,37,45,45,127
S7021,Valencia Pace,53,39,35,127
S7022,Ronnie Fletcher,47,97,24,168
S7023,Shannon Johnson,72,85,24,181
S7024,Timothy Stevens,54,72,16,142
S7025,Thelma Monteleone,45,72,76,193
S7026,Jeff Emanuel,92,43,15,150
S7027,John Steins,67,63,44,174
S7028,Thomas Carroll,75,35,27,137
S7029,George Adams,81,48,60,189
S7030,Jimmy Rutledge,78,41,16,135
S7031,Jeffery Santiago,50,35,79,164
S7032,David Pulido,91,79,8,178
S7033,Lawrence Santangelo,22,70,40,132
S7034,Edward Bruner,3,10,34,47
S7035,Matthew Mottet,80,35,22,137
